0,AIS22039.1,76.000,50,12,0,3,52,92,141,6.24e-23,94.4,88.00
0,AKB11757.1,76.000,50,12,0,3,52,2,51,2.84e-22,89.7,88.00
0,XP_020956121.1,76.000,50,12,0,3,52,865,914,3.24e-20,92.8,88.00
0,NP_999185.1,76.000,50,12,0,3,52,971,1020,3.41e-20,92.8,88.00
0,XP_076789365.1,74.000,50,13,0,3,52,1021,1070,3.94e-20,92.4,86.00
0,XP_007463284.1,75.510,49,12,0,4,52,972,1020,4.18e-20,92.4,87.76
0,XHY58238.1,73.913,46,12,0,7,52,195,240,4.60e-20,89.4,84.78
0,KAF5923813.1,74.000,50,13,0,3,52,766,815,5.49e-20,92.0,86.00
0,XP_032489293.1,75.510,49,12,0,4,52,865,913,5.49e-20,92.0,87.76
0,KAJ7396917.1,76.087,46,11,0,7,52,1656,1701,5.65e-20,92.0,86.96
0,XP_026958630.1,75.510,49,12,0,4,52,849,897,5.93e-20,92.0,87.76
0,XP_058405882.1,74.000,50,13,0,3,52,971,1020,6.80e-20,91.7,86.00
0,XP_069315310.1,74.000,50,13,0,3,52,849,898,6.93e-20,91.7,86.00
0,XP_007191099.2,75.510,49,12,0,4,52,973,1021,7.94e-20,91.7,87.76
0,ERE90154.1,80.435,46,9,0,7,52,1365,1410,8.34e-20,91.7,89.13
0,KAJ7407491.1,76.087,46,11,0,7,52,1858,1903,9.10e-20,91.3,86.96
0,XP_069315307.1,74.000,50,13,0,3,52,972,1021,9.19e-20,91.3,86.00
0,EGW10408.1,80.435,46,9,0,7,52,617,662,9.28e-20,91.3,89.13
0,XP_029424473.1,73.469,49,13,0,3,51,525,573,9.84e-20,91.3,85.71
0,GAB1288109.1,72.000,50,14,0,3,52,941,990,1.07e-19,91.3,84.00
0,XP_028616266.1,72.000,50,14,0,3,52,970,1019,1.24e-19,90.9,84.00
0,XP_035292856.1,80.435,46,9,0,7,52,1087,1132,1.32e-19,90.9,89.13
0,XP_069903850.1,74.000,50,13,0,3,52,970,1019,1.51e-19,90.9,86.00
0,XP_012665796.1,72.000,50,14,0,3,52,903,952,1.56e-19,90.9,82.00
0,XP_069903851.1,74.000,50,13,0,3,52,808,857,1.66e-19,90.9,86.00
0,XP_027251495.1,80.435,46,9,0,7,52,978,1023,1.80e-19,90.5,89.13
0,KFO25828.1,73.469,49,13,0,4,52,1076,1124,1.98e-19,90.5,83.67
0,XP_040607731.1,80.435,46,9,0,7,52,966,1011,2.02e-19,90.5,89.13
0,MBZ3878913.1,74.000,50,13,0,3,52,973,1022,2.08e-19,90.5,84.00
0,XP_045393436.1,72.000,50,14,0,3,52,923,972,2.34e-19,90.1,86.00
0,XP_023565769.1,78.261,46,10,0,7,52,936,981,2.43e-19,90.1,89.13
0,1P9J_A,68.000,50,16,0,3,52,4,53,2.47e-19,82.4,82.00
0,KAM6147989.1,73.469,49,13,0,4,52,849,897,2.63e-19,90.1,81.63
0,XP_010639812.1,73.469,49,13,0,4,52,929,977,2.87e-19,90.1,83.67
0,GAB9669836.1,76.000,50,12,0,3,52,910,959,3.20e-19,89.7,84.00
0,XP_021500661.1,74.000,50,13,0,3,52,958,1007,3.20e-19,89.7,84.00
0,XP_045444983.1,77.551,49,11,0,4,52,930,978,3.36e-19,89.7,79.59
0,XP_010639819.1,73.469,49,13,0,4,52,787,835,3.42e-19,89.7,83.67
0,ELK06411.1,76.000,50,12,0,3,52,755,804,3.52e-19,89.7,84.00
0,ELK36546.1,73.469,49,13,0,4,52,1597,1645,3.52e-19,89.7,83.67
0,XP_024907571.1,76.000,50,12,0,3,52,848,897,3.63e-19,89.7,84.00
0,XP_008063702.1,73.469,49,13,0,4,52,971,1019,4.20e-19,89.7,85.71
0,XP_057648983.1,76.087,46,11,0,7,52,1038,1083,4.28e-19,89.4,89.13
0,XP_036887726.1,75.510,49,12,0,4,52,927,975,4.41e-19,89.4,83.67
0,XP_008568402.1,74.000,50,13,0,3,52,929,978,4.41e-19,89.4,84.00
0,XP_013360879.1,73.469,49,13,0,4,52,930,978,4.58e-19,89.4,81.63
0,WEX30113.1,76.087,46,11,0,7,52,6,51,4.93e-19,81.6,86.96
0,KAL1772528.1,78.261,46,10,0,7,52,976,1021,5.00e-19,89.4,86.96
0,CCA96179.1,73.913,46,12,0,7,52,30,75,5.55e-19,82.4,84.78
0,XP_035881167.1,74.000,50,13,0,3,52,967,1016,5.68e-19,89.4,82.00
0,XP_051021530.1,72.000,50,14,0,3,52,970,1019,5.85e-19,89.0,84.00
0,KAF6129819.1,74.000,50,13,0,3,52,476,525,5.92e-19,89.0,82.00
0,XP_045043000.2,72.000,50,14,0,3,52,966,1015,6.02e-19,89.0,82.00
0,XP_053421883.1,70.000,50,15,0,3,52,969,1018,6.20e-19,89.0,82.00
0,XP_066243038.1,74.000,50,13,0,3,52,971,1020,6.38e-19,89.0,84.00
0,AAG33031.1,73.913,46,12,0,7,52,31,76,6.87e-19,82.0,84.78
0,XP_054582628.1,73.469,49,13,0,4,52,848,896,7.46e-19,89.0,81.63
0,XP_021102285.1,73.469,49,13,0,4,52,477,525,8.80e-19,88.6,81.63
0,XP_046314762.2,72.000,50,14,0,3,52,971,1020,9.06e-19,88.6,84.00
0,XP_077877938.1,72.000,50,14,0,3,52,893,942,9.15e-19,88.6,84.00
0,KAH0500763.1,73.913,46,12,0,7,52,885,930,9.33e-19,88.6,89.13
0,XP_054582617.1,73.469,49,13,0,4,52,929,977,9.79e-19,88.6,81.63
0,XP_058522910.1,74.000,50,13,0,3,52,969,1018,9.80e-19,88.6,82.00
0,OXB68169.1,69.231,52,16,0,1,52,159,210,1.02e-18,87.8,82.69
0,XP_062055726.1,74.000,50,13,0,3,52,656,705,1.04e-18,88.6,84.00
0,KAM5159325.1,72.000,50,14,0,3,52,807,856,1.08e-18,88.6,84.00
0,XP_058522911.1,74.000,50,13,0,3,52,807,856,1.09e-18,88.2,82.00
